Area Code,Area,Item Description,Year,Unit,Value,Flag Code,Flag Description,Value_Missing
5802,Land Locked Developing Countries (LLDCs),"Number of people unable to afford a healthy diet (NUA), million",2020,million No,287.6,E,Estimated value,False
5802,Land Locked Developing Countries (LLDCs),"Number of people unable to afford a healthy diet (NUA), million",2021,million No,293.7,E,Estimated value,False
5802,Land Locked Developing Countries (LLDCs),"Number of people unable to afford a healthy diet (NUA), million",2022,million No,301.3,E,Estimated value,False
5803,Small Island Developing States (SIDS),"Prevalence of unaffordability (PUA), percent",2017,%,45.9,E,Estimated value,False
5803,Small Island Developing States (SIDS),"Prevalence of unaffordability (PUA), percent",2018,%,44.7,E,Estimated value,False
5803,Small Island Developing States (SIDS),"Prevalence of unaffordability (PUA), percent",2019,%,44.7,E,Estimated value,False
5803,Small Island Developing States (SIDS),"Prevalence of unaffordability (PUA), percent",2020,%,48.0,E,Estimated value,False
5803,Small Island Developing States (SIDS),"Prevalence of unaffordability (PUA), percent",2021,%,48.4,E,Estimated value,False
5803,Small Island Developing States (SIDS),"Prevalence of unaffordability (PUA), percent",2022,%,47.8,E,Estimated value,False
5803,Small Island Developing States (SIDS),"Number of people unable to afford a healthy diet (NUA), million",2017,million No,31.8,E,Estimated value,False
5803,Small Island Developing States (SIDS),"Number of people unable to afford a healthy diet (NUA), million",2018,million No,31.3,E,Estimated value,False
5803,Small Island Developing States (SIDS),"Number of people unable to afford a healthy diet (NUA), million",2019,million No,31.6,E,Estimated value,False
5803,Small Island Developing States (SIDS),"Number of people unable to afford a healthy diet (NUA), million",2020,million No,34.2,E,Estimated value,False
5803,Small Island Developing States (SIDS),"Number of people unable to afford a healthy diet (NUA), million",2021,million No,34.6,E,Estimated value,False
5803,Small Island Developing States (SIDS),"Number of people unable to afford a healthy diet (NUA), million",2022,million No,34.6,E,Estimated value,False
5815,Low Income Food Deficit Countries (LIFDCs),"Prevalence of unaffordability (PUA), percent",2017,%,67.3,E,Estimated value,False
5815,Low Income Food Deficit Countries (LIFDCs),"Prevalence of unaffordability (PUA), percent",2018,%,66.0,E,Estimated value,False
5815,Low Income Food Deficit Countries (LIFDCs),"Prevalence of unaffordability (PUA), percent",2019,%,65.7,E,Estimated value,False
5815,Low Income Food Deficit Countries (LIFDCs),"Prevalence of unaffordability (PUA), percent",2020,%,66.7,E,Estimated value,False
5815,Low Income Food Deficit Countries (LIFDCs),"Prevalence of unaffordability (PUA), percent",2021,%,65.9,E,Estimated value,False
5815,Low Income Food Deficit Countries (LIFDCs),"Prevalence of unaffordability (PUA), percent",2022,%,65.6,E,Estimated value,False
5815,Low Income Food Deficit Countries (LIFDCs),"Number of people unable to afford a healthy diet (NUA), million",2017,million No,614.8,E,Estimated value,False
5815,Low Income Food Deficit Countries (LIFDCs),"Number of people unable to afford a healthy diet (NUA), million",2018,million No,618.3,E,Estimated value,False
5815,Low Income Food Deficit Countries (LIFDCs),"Number of people unable to afford a healthy diet (NUA), million",2019,million No,631.8,E,Estimated value,False
5815,Low Income Food Deficit Countries (LIFDCs),"Number of people unable to afford a healthy diet (NUA), million",2020,million No,659.5,E,Estimated value,False
5815,Low Income Food Deficit Countries (LIFDCs),"Number of people unable to afford a healthy diet (NUA), million",2021,million No,668.5,E,Estimated value,False
5815,Low Income Food Deficit Countries (LIFDCs),"Number of people unable to afford a healthy diet (NUA), million",2022,million No,682.1,E,Estimated value,False
5858,Low-income economies,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2017,Int$ (PPP) per person per day,2.99,E,Estimated value,False
5858,Low-income economies,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2018,Int$ (PPP) per person per day,2.99,E,Estimated value,False
5858,Low-income economies,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2019,Int$ (PPP) per person per day,3.07,E,Estimated value,False
5858,Low-income economies,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2020,Int$ (PPP) per person per day,3.24,E,Estimated value,False
5858,Low-income economies,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2021,Int$ (PPP) per person per day,3.47,E,Estimated value,False
5858,Low-income economies,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2022,Int$ (PPP) per person per day,3.83,E,Estimated value,False
5858,Low-income economies,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2023,Int$ (PPP) per person per day,4.12,E,Estimated value,False
5858,Low-income economies,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2024,Int$ (PPP) per person per day,4.41,E,Estimated value,False
5858,Low-income economies,"Cost of starchy staples, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.66,E,Estimated value,False
5858,Low-income economies,"Cost of animal source foods, PPP dollar per person per day",2021,Int$ (PPP) per person per day,1.31,E,Estimated value,False
5858,Low-income economies,"Cost of legumes, nuts and seeds, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.34,E,Estimated value,False
5858,Low-income economies,"Cost of vegetables, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.53,E,Estimated value,False
5858,Low-income economies,"Cost of fruits, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.42,E,Estimated value,False
5858,Low-income economies,"Cost of oils and fats, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.22,E,Estimated value,False
5858,Low-income economies,"Prevalence of unaffordability (PUA), percent",2017,%,72.4,E,Estimated value,False
5858,Low-income economies,"Prevalence of unaffordability (PUA), percent",2017,%,73.9,E,Estimated value,False
5858,Low-income economies,"Prevalence of unaffordability (PUA), percent",2018,%,70.6,E,Estimated value,False
5858,Low-income economies,"Prevalence of unaffordability (PUA), percent",2018,%,72.5,E,Estimated value,False
5858,Low-income economies,"Prevalence of unaffordability (PUA), percent",2019,%,70.3,E,Estimated value,False
5858,Low-income economies,"Prevalence of unaffordability (PUA), percent",2019,%,72.3,E,Estimated value,False
5858,Low-income economies,"Prevalence of unaffordability (PUA), percent",2020,%,71.9,E,Estimated value,False
5858,Low-income economies,"Prevalence of unaffordability (PUA), percent",2020,%,73.0,E,Estimated value,False
5858,Low-income economies,"Prevalence of unaffordability (PUA), percent",2021,%,71.6,E,Estimated value,False
5858,Low-income economies,"Prevalence of unaffordability (PUA), percent",2021,%,72.0,E,Estimated value,False
5858,Low-income economies,"Prevalence of unaffordability (PUA), percent",2022,%,70.9,E,Estimated value,False
5858,Low-income economies,"Prevalence of unaffordability (PUA), percent",2022,%,71.4,E,Estimated value,False
5858,Low-income economies,"Prevalence of unaffordability (PUA), percent",2023,%,71.3,E,Estimated value,False
5858,Low-income economies,"Prevalence of unaffordability (PUA), percent",2024,%,72.0,E,Estimated value,False
5858,Low-income economies,"Number of people unable to afford a healthy diet (NUA), million",2017,million No,452.0,E,Estimated value,False
5858,Low-income economies,"Number of people unable to afford a healthy diet (NUA), million",2017,million No,461.3,E,Estimated value,False
5858,Low-income economies,"Number of people unable to afford a healthy diet (NUA), million",2018,million No,453.2,E,Estimated value,False
5858,Low-income economies,"Number of people unable to afford a healthy diet (NUA), million",2018,million No,465.7,E,Estimated value,False
5858,Low-income economies,"Number of people unable to afford a healthy diet (NUA), million",2019,million No,464.2,E,Estimated value,False
5858,Low-income economies,"Number of people unable to afford a healthy diet (NUA), million",2019,million No,477.4,E,Estimated value,False
5858,Low-income economies,"Number of people unable to afford a healthy diet (NUA), million",2020,million No,488.9,E,Estimated value,False
5858,Low-income economies,"Number of people unable to afford a healthy diet (NUA), million",2020,million No,495.9,E,Estimated value,False
5858,Low-income economies,"Number of people unable to afford a healthy diet (NUA), million",2021,million No,499.8,E,Estimated value,False
5858,Low-income economies,"Number of people unable to afford a healthy diet (NUA), million",2021,million No,502.4,E,Estimated value,False
5858,Low-income economies,"Number of people unable to afford a healthy diet (NUA), million",2022,million No,508.3,E,Estimated value,False
5858,Low-income economies,"Number of people unable to afford a healthy diet (NUA), million",2022,million No,511.8,E,Estimated value,False
5858,Low-income economies,"Number of people unable to afford a healthy diet (NUA), million",2023,million No,525.4,E,Estimated value,False
5858,Low-income economies,"Number of people unable to afford a healthy diet (NUA), million",2024,million No,544.7,E,Estimated value,False
5859,Lower-middle-income economies,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2017,Int$ (PPP) per person per day,3.2,E,Estimated value,False
5859,Lower-middle-income economies,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2018,Int$ (PPP) per person per day,3.25,E,Estimated value,False
5859,Lower-middle-income economies,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2019,Int$ (PPP) per person per day,3.33,E,Estimated value,False
5859,Lower-middle-income economies,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2020,Int$ (PPP) per person per day,3.49,E,Estimated value,False
5859,Lower-middle-income economies,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2021,Int$ (PPP) per person per day,3.68,E,Estimated value,False
5859,Lower-middle-income economies,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2022,Int$ (PPP) per person per day,4.07,E,Estimated value,False
5859,Lower-middle-income economies,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2023,Int$ (PPP) per person per day,4.33,E,Estimated value,False
5859,Lower-middle-income economies,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2024,Int$ (PPP) per person per day,4.48,E,Estimated value,False
5859,Lower-middle-income economies,"Cost of starchy staples, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.65,E,Estimated value,False
5859,Lower-middle-income economies,"Cost of animal source foods, PPP dollar per person per day",2021,Int$ (PPP) per person per day,1.16,E,Estimated value,False
5859,Lower-middle-income economies,"Cost of legumes, nuts and seeds, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.37,E,Estimated value,False
5859,Lower-middle-income economies,"Cost of vegetables, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.66,E,Estimated value,False
5859,Lower-middle-income economies,"Cost of fruits, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.59,E,Estimated value,False
5859,Lower-middle-income economies,"Cost of oils and fats, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.22,E,Estimated value,False
5859,Lower-middle-income economies,"Prevalence of unaffordability (PUA), percent",2017,%,56.2,E,Estimated value,False
5859,Lower-middle-income economies,"Prevalence of unaffordability (PUA), percent",2017,%,59.1,E,Estimated value,False
5859,Lower-middle-income economies,"Prevalence of unaffordability (PUA), percent",2018,%,53.3,E,Estimated value,False
5859,Lower-middle-income economies,"Prevalence of unaffordability (PUA), percent",2018,%,55.4,E,Estimated value,False
5859,Lower-middle-income economies,"Prevalence of unaffordability (PUA), percent",2019,%,51.7,E,Estimated value,False
5859,Lower-middle-income economies,"Prevalence of unaffordability (PUA), percent",2019,%,52.7,E,Estimated value,False
5859,Lower-middle-income economies,"Prevalence of unaffordability (PUA), percent",2020,%,54.2,E,Estimated value,False
5859,Lower-middle-income economies,"Prevalence of unaffordability (PUA), percent",2020,%,55.4,E,Estimated value,False
5859,Lower-middle-income economies,"Prevalence of unaffordability (PUA), percent",2021,%,51.9,E,Estimated value,False
5859,Lower-middle-income economies,"Prevalence of unaffordability (PUA), percent",2021,%,54.1,E,Estimated value,False
5859,Lower-middle-income economies,"Prevalence of unaffordability (PUA), percent",2022,%,49.6,E,Estimated value,False
5859,Lower-middle-income economies,"Prevalence of unaffordability (PUA), percent",2022,%,52.4,E,Estimated value,False
5859,Lower-middle-income economies,"Prevalence of unaffordability (PUA), percent",2023,%,48.2,E,Estimated value,False
5859,Lower-middle-income economies,"Prevalence of unaffordability (PUA), percent",2024,%,46.6,E,Estimated value,False
5859,Lower-middle-income economies,"Number of people unable to afford a healthy diet (NUA), million",2017,million No,1601.0,E,Estimated value,False
